term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
into,-0.016005687,0.116280295,0.011688389,0.041344956,-0.38221386,0.29548487,-0.034097604,0.21175112,-0.16348952,-0.035451774,-0.09717188,0.011878069,0.056144156,0.114643596,-0.17485552,0.041013416,0.17131868,-0.1978853,-0.09811186,0.1484734,0.107008524,-0.17204098,-0.076928675,0.27436027,0.20899917,0.038178854,-0.08695483,0.07751874,-0.18997842,-0.09336489,-0.033816285,-0.21201728,-0.08612746,-0.023517743,-0.039443467,0.05122,0.24524137,-0.15390697,0.119316325,0.020245256,-0.01191694,-0.015022112,0.26040193,-0.062229633,-0.046904158,0.10345354,-0.042199165,0.08266644,0.07572795,0.05976706,-0.046881597,-0.3960443,-0.20650564,0.09589274,0.104048975,-0.034121163,-0.03326831,0.17082794,-0.03234423,0.13211836,-0.0018696511,-0.059819028,-0.25451097,0.06981247,0.07865646,0.008749239,-0.023122609,0.0073782485,-0.30199996,0.02027209,-0.03312245,-0.08179118,-0.070976764,-0.1374647,0.0072505563,-0.16647974,0.014805984,-0.022675,-0.11018783,-0.22605331,-0.11853787,0.17589124,-0.16123056,0.113582425,-0.20125657,-0.057674926,-0.25191906,-0.19232562,-0.06537642,0.060349572,-0.17970736,0.13301048,0.100739144,-0.050647233,0.029224914,-0.026086675,0.02190898,0.03716532,-0.0049637966,-0.13317494
father,-0.16944568,0.104555115,-0.015702194,0.15608938,-0.10842965,0.009955454,-0.06447671,0.08274875,-0.110140234,0.17683725,-0.12671457,0.006975565,0.13668318,0.079405256,-0.091964275,-0.1526314,0.12235924,-0.15455738,-0.17332476,0.05279476,0.039537266,0.0076397606,-0.18189934,0.15300572,0.31937402,-0.0059012203,-0.09127727,0.02395603,-0.0664371,-0.084147155,-0.14119773,-0.1909535,-0.081207655,0.038291562,0.010760169,0.20987481,0.1251491,-0.24306494,0.06277508,0.080519885,-0.0200997,-0.057904985,0.15183379,-0.008071447,0.005476498,0.057453856,0.13001762,0.0030273981,0.19244196,-0.002166871,-0.05850086,-0.3259157,-0.052428443,-0.021276558,0.10290214,-0.039629344,0.0020035345,-0.043560613,-0.110061675,0.21938007,-0.08478804,-0.16560236,-0.3705213,-0.03863064,0.051515225,0.057537463,-0.029084446,-0.027924486,-0.08889041,0.0016494859,0.015683433,-0.19335197,-0.2756074,-0.0563436,0.03169764,-0.14512715,0.05066559,-0.019392429,-0.1587994,-0.2990648,-0.14715582,-0.017740065,-0.028244015,0.0073950365,-0.25975025,0.058276203,-0.15129092,-0.28855607,-0.12590346,0.00045868062,-0.075765625,0.1517816,0.1087607,-0.10008665,-0.070896074,0.01903361,0.09721485,-0.009843746,-0.11170321,-0.106484115
mother,-0.17105916,0.12507881,-0.046874706,0.16524334,-0.15706557,0.041805368,-0.08748264,0.062300634,-0.115796976,0.18178396,-0.12956706,0.007007029,0.1321169,0.0961188,-0.086495705,-0.12213357,0.118679486,-0.14264557,-0.17902741,0.028032225,0.05422819,-0.011144832,-0.19131726,0.17004737,0.31748673,-0.028802091,-0.116530366,-0.0347673,-0.063939266,-0.020025572,-0.16663258,-0.2200088,-0.087601945,0.034693494,0.007100057,0.19774765,0.11939228,-0.2067884,0.06579506,0.07822378,0.007752609,-0.044472303,0.17420103,0.0039907773,0.0016837504,0.046300195,0.11438021,0.02613093,0.18995444,-0.01790823,-0.042709116,-0.32704365,-0.07692328,-0.010263751,0.10331409,-0.016228115,0.002143275,-0.01092344,-0.12306831,0.20590389,-0.08137904,-0.17583637,-0.33677834,-0.0714873,0.058807895,0.06330311,-0.01750294,-0.0941192,-0.10377952,-0.0256304,0.022996714,-0.20206593,-0.31639725,-0.05393466,0.021409646,-0.15086678,0.03852976,-0.008775482,-0.14057787,-0.32219478,-0.16767079,-0.043686032,-0.052862242,-0.0015102334,-0.27485713,0.10715211,-0.15876605,-0.30454466,-0.14150079,0.011222744,-0.073121004,0.13199522,0.09563338,-0.09458714,-0.05057792,0.020702153,0.09587736,0.007116757,-0.1251805,-0.056709964
off,0.04741512,0.020289537,-0.0058862367,0.029579712,-0.27853477,0.1539285,-0.0579776,0.12061472,-0.24384037,-0.047973227,-0.1413367,0.026829666,0.12272991,0.21583432,-0.18138096,-0.113167755,0.16893455,-0.17275006,-0.20590827,0.08022896,0.08094396,-0.15869421,-0.016898733,0.21235214,0.17456004,0.0051959823,-0.17070745,0.021431245,-0.18042958,-0.046626076,-0.09849003,-0.18372972,-0.13155818,-0.032574728,-0.025072614,0.102563985,0.1253812,-0.1891703,0.050855096,0.09295616,0.007347631,-0.08449023,0.26183632,-0.059186734,0.003052197,0.14686921,0.029858481,0.15115486,0.08199532,0.01809184,-0.13371132,-0.35871,-0.109162055,0.09683883,0.09504288,-0.06672085,-0.1529705,0.022096558,-0.12955686,0.16273782,-0.039793875,-0.07006525,-0.3608753,-0.003499296,0.06609514,0.01647414,0.01674694,-0.14697303,-0.14896253,0.034890443,-0.053228907,-0.09632658,-0.15229507,-0.050507966,-0.034707636,-0.1288628,-0.046155635,-0.082728356,-0.08216143,-0.2834054,-0.06627507,0.044028446,-0.10517738,0.17865643,-0.1502154,0.09420462,-0.1292575,-0.24868506,-0.05533591,0.06250685,-0.11479094,0.1766226,0.11916076,-0.08604633,0.03499418,0.0126722455,0.049976774,0.017815804,-0.010959755,-0.16839725
any,0.058261868,-0.030157046,0.0030098704,0.1358778,-0.16592526,0.14166795,-0.023286207,0.07443492,-0.3181118,-0.017753268,-0.19862099,0.013291435,0.22484267,0.3240088,-0.18167157,-0.1267789,0.015054497,-0.20815197,-0.27831644,0.168232,0.04275974,-0.17115223,0.017908972,0.16404758,0.16601294,0.049538113,-0.08346473,0.038587153,-0.10651441,-0.09051569,-0.044019822,-0.14143462,-0.15379344,-0.004988456,0.053551693,0.0667481,-0.012095111,-0.16866396,0.011976417,0.12077316,0.059753295,-0.16050497,0.2409136,-0.020970607,0.030836381,0.11565441,0.007144552,0.11432763,0.12059292,-0.0005212079,-0.099439524,-0.44328377,-0.055588074,0.08800296,0.13704874,-0.11352448,-0.14539292,0.011637751,-0.1289991,0.12783226,-0.047464546,-0.19700134,-0.36309737,-0.08410576,0.08723914,0.015179588,0.091257095,-0.13482283,-0.030779788,-0.036939982,-0.041515436,-0.1760018,-0.20327967,-0.07821702,0.013258125,-0.16151722,0.05823846,0.01681252,-0.14441614,-0.23650426,0.069373846,0.009486146,-0.08314958,0.18099988,-0.17175676,0.0975528,-0.19087462,-0.3008238,-0.051547367,0.12308565,-0.06405712,0.17033936,0.11403252,-0.065558985,0.00932761,0.06998619,0.060151238,-0.0014342683,-0.037979636,-0.11262552
coming,-0.03694083,0.11455107,-0.047061317,0.08248328,-0.2904218,0.060718868,-0.083116055,0.11411543,-0.15905534,0.05827469,-0.09416523,0.03409795,0.04850588,0.15336578,-0.047315728,-0.123502985,0.15323393,-0.13442473,-0.061704103,0.0076737595,0.07244005,-0.0198442,-0.13601278,0.23718794,0.3023298,-0.05629541,-0.17713794,-0.036203288,-0.15412436,0.01600858,-0.14320311,-0.26068154,-0.1306863,-0.03878695,-0.035494275,0.11003587,0.17579809,-0.19794817,0.1239221,0.12945977,-0.011172287,-0.045162156,0.2704746,-0.08836376,-0.014752785,0.058482755,0.04841697,0.102986805,0.10028682,-0.011353736,-0.0809081,-0.35067442,-0.086148426,0.0453251,0.07707633,-0.024382921,-0.017344538,0.019475568,-0.04778627,0.25315097,0.016233398,-0.005840409,-0.3194574,-0.015175151,0.075221814,-0.0038640639,0.020984357,-0.09932343,-0.14862223,0.018966455,0.02438871,-0.13885713,-0.220471,-0.12819038,0.03141678,-0.11060667,-0.059615403,-0.12690131,-0.11975209,-0.28544858,-0.15778658,0.05404992,-0.06542112,0.031104656,-0.17085174,0.0756918,-0.16413748,-0.27770644,-0.066578835,0.0074542947,-0.08978038,0.20504084,0.10669597,0.014261777,-0.04919702,0.005119912,0.06514257,0.0036034435,-0.072963186,-0.091515675
again,0.0053127436,0.023569899,-0.0016721989,0.084108435,-0.18419014,0.111460045,-0.033406816,0.09778007,-0.19459772,0.06372189,-0.15677808,0.037402082,0.14859793,0.221228,-0.2221023,-0.08123008,0.15330672,-0.19102791,-0.25077653,0.09218103,0.089573964,-0.1197498,-0.08133542,0.18219677,0.22032619,-0.0076142936,-0.09732532,0.07770012,-0.12890129,-0.0916678,-0.10198817,-0.1491349,-0.14317092,-0.0316926,0.034859844,0.13183574,0.088545226,-0.15570481,0.019968074,0.062002406,0.024097897,-0.113304295,0.20250213,0.014703242,-0.020072935,0.18280274,0.07936457,0.054839082,0.09288432,0.005681936,-0.07726296,-0.31064492,-0.08234619,0.048241615,0.07477816,-0.09723845,-0.14911348,-0.018921621,-0.10287126,0.13307154,-0.09765655,-0.14692931,-0.35085648,-0.013986454,0.03876217,0.05568664,-0.029850828,-0.121364765,-0.105635926,0.015589007,-0.08948732,-0.1183425,-0.21868895,-0.055750065,-0.058717344,-0.1344834,-0.018033905,-0.030043239,-0.10798172,-0.2988208,-0.08997217,-0.01226978,-0.064072534,0.1974907,-0.16384396,0.10584973,-0.15089017,-0.2715269,-0.11115404,0.049610153,-0.10624822,0.15561219,0.13792819,-0.15531208,0.048647016,0.01863258,0.045615003,0.013806058,-0.047453538,-0.16478124
mei,-0.17350928,0.091003604,-0.039852936,0.18002385,-0.15379716,-0.021523364,-0.107451186,0.037818763,-0.14258176,0.16651697,-0.12578754,0.07515564,0.14076558,0.17870966,-0.09822381,-0.15320078,0.14533015,-0.12684633,-0.20296797,0.029544288,0.027162017,0.019838907,-0.17351554,0.16962014,0.32832912,-0.040306993,-0.16428715,-0.013106876,-0.110794194,-0.0306568,-0.17349362,-0.1772975,-0.14601927,0.02520957,0.022528207,0.17577168,0.097218044,-0.25540584,0.03884802,0.14703293,-0.017432166,-0.1161822,0.19076934,-0.009225748,-0.016047088,0.075295776,0.1556708,0.019384421,0.13684691,-0.0028867973,-0.134583,-0.34657794,-0.043445986,-0.022927558,0.08377856,-0.0039790976,-0.03367392,-0.048503235,-0.10908266,0.21166436,-0.07745185,-0.1407745,-0.35470688,-0.06361526,-0.009730468,0.0663468,-0.0009723272,-0.11325803,-0.1409103,0.014079355,0.015549954,-0.19983144,-0.29954153,-0.045374237,-0.009597232,-0.112793736,-0.039647523,-0.05725817,-0.12741615,-0.38280407,-0.18337351,-0.01743378,-0.017521815,0.03864824,-0.20453687,0.116044216,-0.14470848,-0.270536,-0.09124533,0.010322651,-0.05122017,0.18523987,0.13442725,-0.1075792,-0.061351195,0.03629269,0.032238785,-0.034513336,-0.08117926,-0.13331893
forest,-0.07235665,0.17625393,-0.008110318,0.10605491,-0.48413506,0.37050205,-0.01213749,0.29540104,-0.23931003,-0.1064266,-0.030904138,-0.054293573,0.060263198,0.13641062,-0.08568817,0.15241732,0.10044454,-0.15572016,-0.04342023,0.2680688,0.055904888,-0.25393617,-0.0163433,0.30525368,0.16258873,0.052814573,-0.046969153,0.05708628,-0.21690588,-0.18469393,0.012777344,-0.260827,-0.078050464,-0.026906792,0.02894162,-0.023743486,0.20780398,-0.1277863,0.120002694,0.12791622,0.03988541,0.066572085,0.38126913,-0.15044597,-0.06298959,-0.029839035,-0.034899887,0.054411486,-0.0034378269,0.13209619,0.0149884755,-0.4677012,-0.24122861,0.19192855,0.16430731,-0.14738679,0.13762647,0.258804,-0.06838551,0.15792233,0.074182615,-0.050099205,-0.31368303,0.18821415,0.123203054,-0.08171801,0.112337045,0.04793279,-0.31948015,-0.10432798,0.17185754,-0.20349772,-0.09419722,-0.22857676,0.13433318,-0.16871904,0.037286274,0.06465087,-0.19829631,-0.17300026,-0.032194633,0.3351025,-0.15858594,-0.0063983244,-0.27336955,-0.07082821,-0.35810632,-0.20252404,0.012792118,0.06588404,-0.14826447,0.18672329,0.023133751,0.10533883,0.016152633,-0.0029237042,0.020742688,0.020137738,-0.03107332,-0.03661754
had,-0.09749494,0.120459795,0.060082443,0.1826275,-0.25602317,0.23990093,-0.02487485,0.17709185,-0.20147595,0.12714213,-0.07840205,0.058721274,0.11765953,0.13478492,-0.20178196,-0.042274922,0.1650353,-0.19730362,-0.11823775,0.2402647,0.08844594,-0.11606518,-0.09260965,0.18119547,0.18945386,-0.014345563,-0.03670128,0.08409022,-0.107075244,-0.27342033,0.026946338,-0.19883247,0.007070978,0.012088417,-0.05632226,0.17267053,0.16237901,-0.120237805,0.08475451,0.08116495,-0.054880474,0.03629424,0.20471957,0.008673231,-0.025937295,0.02495865,0.08577958,0.01935183,0.07452256,0.06815612,0.01005397,-0.43000597,-0.13941011,0.07679726,0.1421006,-0.09902073,0.06082905,0.10208755,-0.049759384,0.086805776,-0.01926485,-0.0949909,-0.36300194,0.07540749,0.043674458,0.119038336,-0.020885296,0.14684944,-0.20976461,-0.024079803,0.07744524,-0.1778292,-0.11948482,-0.1284731,0.078019135,-0.088782705,0.13714568,0.13802421,-0.12946928,-0.20942701,-0.0853086,0.097851045,-0.059812967,0.027449673,-0.39393857,-0.13273129,-0.18694563,-0.23474717,-0.07688817,0.03323236,-0.3257144,0.04070335,-0.002736414,-0.123693354,0.019440362,0.02740227,-0.0013596636,-0.031843424,-0.077389225,-0.10516239
ponyo,-0.08293854,0.072361715,-0.015152306,0.08080651,-0.15277772,0.036040083,-0.07278959,0.043487098,-0.13723803,0.13653135,-0.1448302,0.053606994,0.10846964,0.11534841,-0.111975804,-0.14795507,0.11819258,-0.14027247,-0.18222177,0.022209546,0.07435793,-0.024550047,-0.15621817,0.173933,0.29113227,-0.03141484,-0.14263539,0.01765269,-0.104501024,-0.033996906,-0.12850931,-0.15702759,-0.09576754,0.014162738,-0.033746097,0.17922616,0.093759544,-0.20458274,0.07918371,0.08951149,-0.008212326,-0.07062724,0.14819072,-0.0061967513,0.019536668,0.10193462,0.07809814,0.05624567,0.1436514,-0.029236568,-0.089438975,-0.31074476,-0.069507286,0.009309302,0.086740375,0.019537134,-0.07656485,-0.038652886,-0.10492357,0.19704996,-0.09878749,-0.107957296,-0.3039501,-0.05923807,0.051397633,0.06890569,-0.039741144,-0.08280125,-0.09736351,-0.009026077,-0.0076088468,-0.14632691,-0.24129485,-0.05184101,-0.029961536,-0.12009888,0.0135249775,-0.04690854,-0.13129579,-0.29332322,-0.16031921,-0.04678806,-0.07630907,0.07325534,-0.19473276,0.07679287,-0.12018775,-0.26829177,-0.11244043,0.027927184,-0.08654084,0.1269355,0.11503331,-0.10439005,-0.019531615,0.015896535,0.07575858,-0.013104629,-0.09371338,-0.119555235
very,-0.01768455,0.06590383,0.025126426,0.05807084,-0.076372266,0.13761415,0.0024622774,0.120926574,-0.15955582,0.14672878,-0.113552816,0.0715679,0.108799495,0.14307019,-0.15233295,-0.14887325,0.1391458,-0.19788381,-0.21675265,0.076770075,0.08376195,-0.019246578,-0.17350088,0.2266974,0.33716294,-0.11182562,-0.06313605,0.06748138,-0.16088139,-0.105221316,-0.041398104,-0.17821805,-0.08433719,0.046494525,-0.04029038,0.23423444,0.07811881,-0.16812395,0.07774358,-1.6918444e-05,-0.039482556,-0.042731877,0.1397916,0.05440448,0.030112205,0.09910849,0.06261041,0.06318012,0.2149406,-0.0039296253,0.009064274,-0.32013118,-0.018605499,-0.029697552,0.08857009,-0.06135297,-0.1097713,-0.08377426,-0.06805379,0.11942771,-0.1249595,-0.16911982,-0.30718744,-0.06782879,0.040728673,0.11957647,-0.06279995,-0.056772225,-0.0883413,-0.01865319,-0.024774503,-0.18760434,-0.27300537,-0.07785686,0.025757778,-0.062449157,0.08588897,-0.024192423,-0.1887863,-0.21452479,-0.12349512,-0.08297583,-0.10860524,0.07767717,-0.25932595,0.099933244,-0.24694002,-0.28360897,-0.09687596,0.074025474,-0.146533,0.079091065,0.06648433,-0.13976374,0.056669705,-0.05542865,0.070687495,-0.03851872,-0.113503866,-0.1166381
use,0.025154395,0.036385715,-0.028046483,0.07435249,-0.25600255,0.12129593,-0.07763633,0.10841913,-0.25593218,0.015202009,-0.17140494,0.078353636,0.17162026,0.22932783,-0.1338863,-0.19877243,0.09146075,-0.13663705,-0.21852759,0.1698993,0.027183909,-0.18616092,0.025542824,0.13279732,0.20275746,-0.012430481,-0.10250207,-0.02503788,-0.13282293,-0.03878408,-0.019823486,-0.18910073,-0.07425104,0.040660482,-0.05197634,0.111467525,-0.0037467568,-0.19375807,0.10565267,0.14436132,0.05725277,-0.14242895,0.22563408,-0.10228676,0.069762684,-0.0041403566,0.040309485,0.11556746,0.13938138,-0.03306602,-0.03748893,-0.40659484,-0.04190439,0.07080827,0.15790404,-0.027609099,-0.049477957,-0.015434761,-0.13113968,0.18016846,-0.073138915,-0.076728836,-0.3554112,-0.0838715,0.1050335,0.012312918,0.0852776,-0.11590938,-0.0212891,-0.053546276,0.021664457,-0.1611153,-0.2101727,-0.11169742,0.080023415,-0.09683689,0.081255525,0.014084903,-0.15031217,-0.22308959,0.019204387,0.05504981,-0.11748201,0.11160039,-0.1997668,0.08642051,-0.18838058,-0.33040524,-0.043228604,0.10488685,-0.114421725,0.1286842,0.012480832,-0.08231931,0.023913344,0.078798175,0.049429037,-0.07758854,-0.08479725,-0.06934894
people,0.04873402,0.08931958,0.06224429,0.08899699,-0.2615764,0.28902096,0.05828411,0.22848253,-0.17970966,0.018738806,-0.06539272,-0.054036215,0.10521529,0.18811052,-0.13658085,0.038877532,0.07142588,-0.19092263,-0.07918103,0.18835957,0.12557541,-0.17197174,-0.047771204,0.29636356,0.20439327,0.017283004,0.0046476284,0.09533204,-0.16639699,-0.18689981,0.06865311,-0.23122977,-0.10586813,-0.0035009484,0.011521012,0.06940035,0.11663422,-0.053574968,0.11783618,0.008273814,0.040781736,0.035497624,0.2828614,-0.0045246147,-0.04478061,0.10071611,-0.0359631,0.0777081,0.11217011,0.0979297,0.045573153,-0.4153482,-0.093027405,0.12377603,0.092202514,-0.18574473,-0.011425095,0.13695526,0.021200426,0.09720154,0.0036920372,-0.11745072,-0.34014055,0.046270855,0.12896425,0.017584736,0.017488582,0.06546405,-0.20680755,-0.09551583,0.07929519,-0.226161,-0.17271496,-0.17488147,0.116795376,-0.048103355,0.091966555,0.100188315,-0.22310653,-0.13654444,0.011320972,0.118616916,-0.16506265,0.058577884,-0.2977489,-0.09424407,-0.3364175,-0.26553023,-0.0544455,0.087549664,-0.18705624,0.07399254,0.03326628,-0.00037542306,0.07981379,-0.034932688,0.08290195,-0.037625507,-0.14652956,-0.08471859
human,-0.04845047,0.13531296,0.013425313,0.14536953,-0.22273593,0.22287327,0.041367736,0.1238881,-0.2342164,0.0194684,-0.11283728,0.0063408567,0.11714742,0.18830249,-0.1361874,-0.005201508,0.064254336,-0.18215829,-0.21548405,0.18478553,0.06802967,-0.17562786,-0.040234815,0.22117794,0.22285853,-0.024346432,-0.03282245,0.054166924,-0.1605584,-0.10798111,-0.039347157,-0.13821296,-0.10993299,-0.00839573,0.04635045,0.10595223,0.115374774,-0.14393856,0.058025476,0.073939025,0.07748064,-0.041434504,0.31613228,-0.019175373,-0.020431427,0.07372379,0.021786112,0.03420583,0.10437737,0.06471232,-0.020556746,-0.43865207,-0.11850608,0.12126651,0.09209409,-0.106182985,-0.03807375,0.15638718,-0.09993386,0.10759726,-0.048881743,-0.17502227,-0.3009539,-0.0060384357,0.031577274,-0.0023283148,0.055006616,-0.02651661,-0.18852004,-0.06164765,0.04658558,-0.21002816,-0.20923191,-0.1339738,0.030866787,-0.15263732,0.03736814,0.11021925,-0.1374719,-0.16312899,-0.021237804,0.11724505,-0.10954683,0.06729451,-0.24862775,0.02153396,-0.28622538,-0.22406875,-0.03725514,0.03930252,-0.13212909,0.10819184,0.056887,-0.0060805734,0.016009156,0.013170758,0.088951446,0.014836826,-0.04773021,-0.064556
fine,0.032729056,-0.0004904404,0.03404867,0.020621745,-0.10471014,0.07900309,-0.02860605,0.12554131,-0.11371306,0.15303732,-0.16350032,0.06913529,0.08751661,0.13341685,-0.15731743,-0.19404317,0.13093534,-0.18239447,-0.28802726,0.02953158,0.1350445,-0.046567127,-0.17603374,0.16170153,0.30766678,-0.06731961,-0.10574836,0.13210474,-0.1291227,-0.049034957,-0.07025738,-0.15288894,-0.12425235,-0.013654029,-0.045205407,0.20257637,0.073726274,-0.15004507,0.07483654,-0.0095762005,-0.029070504,-0.062263165,0.09938796,0.031098427,0.03135897,0.16443276,0.09655997,0.10937561,0.22062127,-0.065982014,-0.086267956,-0.27004322,-0.024634292,-0.007904298,0.05021423,-0.04345147,-0.20873654,-0.17134857,-0.07234204,0.14071906,-0.16820249,-0.12950803,-0.35044718,-0.09463108,0.08530343,0.068395585,-0.06719553,-0.12264696,-0.06561647,0.032722894,-0.10226168,-0.15318008,-0.25117204,-0.078190364,-0.063293085,-0.06574262,-0.0015448271,-0.12707126,-0.16465695,-0.28327525,-0.14436065,-0.14479208,-0.091181815,0.1790486,-0.17945161,0.12642078,-0.1605017,-0.2981877,-0.12209385,0.05259472,-0.11567793,0.10491034,0.1706689,-0.15700127,0.04759858,-0.03716434,0.13307534,-0.024459241,-0.09944648,-0.18920106
never,-0.005094825,0.061291132,0.086297326,0.088281035,-0.2014843,0.24057518,-0.004922053,0.1474804,-0.19016019,0.06499118,-0.07074802,0.032800592,0.10850885,0.17330451,-0.24729665,-0.05999389,0.17065436,-0.24167475,-0.24784271,0.17812881,0.14520825,-0.15129471,-0.07604214,0.19648409,0.21360625,-0.0012892253,-0.046468575,0.13847801,-0.13477878,-0.20788176,-0.027058903,-0.15264511,-0.05695963,0.009125474,-0.04068894,0.20653245,0.11748484,-0.16573273,0.057010476,-0.04194976,-0.006092104,-0.007811648,0.17544812,0.023035983,0.00067186984,0.11847012,0.07405159,0.025912378,0.13103929,0.028219312,-0.0013399845,-0.35944557,-0.058889065,0.08205503,0.08800329,-0.098608114,-0.09580748,0.06756715,-0.03464109,0.060936164,-0.08385791,-0.1428254,-0.33607772,0.029377012,0.048154965,0.13541247,-0.05317113,0.016172409,-0.14104874,0.031967748,-0.051896334,-0.1616028,-0.14149356,-0.08981418,-0.0028478175,-0.09197884,0.104809076,0.050116293,-0.11484161,-0.18945776,-0.105818205,0.015560909,-0.09189174,0.13316543,-0.3178986,-0.028912013,-0.22297277,-0.264974,-0.13541171,0.028840572,-0.23284276,0.048237115,0.032648474,-0.16656268,0.09622686,-0.00078213186,0.0141731035,-0.018061263,-0.030845016,-0.12640558
these,0.03843354,0.06420888,0.007903391,0.055913802,-0.21804497,0.16025232,-0.031897932,0.15590428,-0.16238533,0.07390464,-0.1301332,-0.021723215,0.08917723,0.16753675,-0.11499242,-0.055063974,0.07394716,-0.1770475,-0.12802754,0.13598724,0.08184247,-0.099309035,-0.08874237,0.24887364,0.23075321,0.034147,-0.08521622,0.028447824,-0.13634807,-0.100001544,-0.055939358,-0.235807,-0.13435347,0.03748056,-0.010552975,0.10770995,0.12983848,-0.14581685,0.091435835,0.035939187,0.023246855,-0.04607052,0.22732504,-0.038564842,-0.02425884,0.15382566,-0.014710868,0.077151075,0.14859086,-0.032422125,-0.0018181977,-0.32629165,-0.08361126,0.08039695,0.091252625,-0.08227386,-0.08739282,0.026335822,-0.03647538,0.16388035,-0.032113437,-0.09445833,-0.3570748,-0.012883117,0.12398371,0.028715294,-0.011858909,-0.04890159,-0.10987727,-0.07781124,0.023176305,-0.16888027,-0.18300425,-0.12329736,0.04707681,-0.07558236,0.055088412,-0.049324527,-0.16637711,-0.21074052,-0.065171465,0.0032386887,-0.12749155,0.09275782,-0.2291308,0.04177452,-0.19818437,-0.3045439,-0.11836707,0.08209893,-0.11031117,0.13306732,0.1354401,-0.031021297,0.018599786,0.0009048912,0.08618238,-0.00038939656,-0.10947225,-0.12592529
